,actual_label,predicted_label,prob_class_A,prob_class_B,prob_class_C
1127,B,B,0.38074765,0.38954782,0.22970448
1128,B,B,0.24250163,0.629652,0.1278464
1129,C,C,0.049531426,0.18726304,0.7632055
1130,A,A,0.9786789,0.004335549,0.016985517
1131,C,C,0.08685164,0.20645991,0.70668846
1132,B,B,0.028563686,0.9157811,0.055655222
1133,B,A,0.7568433,0.12792592,0.1152307
1134,B,B,0.05428201,0.8838027,0.061915386
1135,B,B,0.07695723,0.88994837,0.033094347
1136,C,B,0.057317764,0.6373,0.30538228
1137,C,C,0.12131588,0.070923656,0.8077605
1138,C,C,0.015823545,0.11267552,0.87150097
1139,B,B,0.08320957,0.83186996,0.08492055
1140,A,A,0.96594006,0.003574718,0.030485298
1141,C,C,0.26007143,0.075299226,0.66462934
1142,C,A,0.65564746,0.12709549,0.21725701
1143,C,A,0.9312868,0.0141883595,0.0545248
1144,C,B,0.06259847,0.5042579,0.43314356
1145,B,B,0.02474171,0.9295798,0.04567858
1146,B,B,0.23783223,0.6786257,0.08354207
1147,B,A,0.9771688,0.0031183276,0.019712873
1148,B,B,0.063580014,0.8471162,0.08930383
1149,A,A,0.7068236,0.11270818,0.1804682
1150,C,A,0.92838556,0.016999742,0.05461477
1151,A,C,0.3238775,0.0895449,0.58657753
1152,A,C,0.047162265,0.45999274,0.49284497
1153,C,B,0.018986503,0.96752477,0.01348872
1154,C,C,0.28953347,0.05948028,0.6509863
1155,A,A,0.98184824,0.0019297136,0.01622207
1156,A,A,0.9730804,0.0038551441,0.023064418
1157,B,A,0.703861,0.04845535,0.24768376
1158,B,B,0.03747972,0.8951626,0.067357674
1159,A,A,0.9915258,0.0018826451,0.006591444
1160,B,B,0.011090846,0.98212284,0.0067863544
1161,C,A,0.6721264,0.09763453,0.23023905
1162,A,A,0.90947974,0.04119276,0.0493276
1163,C,B,0.052218795,0.7315786,0.21620256
1164,C,C,0.075696364,0.037431404,0.88687223
1165,B,B,0.096756,0.8278716,0.07537242
1166,C,B,0.13271408,0.628931,0.23835492
1167,B,B,0.020687101,0.96969754,0.009615349
1168,B,A,0.7037422,0.04374538,0.2525124
1169,C,C,0.06712575,0.07193782,0.8609364
1170,C,B,0.3337169,0.34230348,0.32397962
1171,B,B,0.048638992,0.86300147,0.08835959
1172,B,B,0.18625903,0.6799501,0.13379085
1173,B,C,0.22945166,0.06944059,0.7011078
1174,B,C,0.13460207,0.13504198,0.730356
1175,A,A,0.84690464,0.056282587,0.09681282
1176,B,B,0.042768206,0.89802366,0.059208106
1177,B,A,0.59160846,0.24834122,0.16005039
1178,C,C,0.3658369,0.07504749,0.5591156
1179,A,A,0.48800507,0.05895889,0.45303604
1180,B,B,0.014537187,0.9469846,0.03847818
1181,B,B,0.2079685,0.6835321,0.108499415
1182,B,B,0.36721408,0.47795013,0.15483572
1183,A,A,0.97906667,0.0026571222,0.018276202
1184,C,A,0.6235801,0.043045945,0.33337393
1185,C,C,0.07630339,0.16233175,0.7613648
1186,A,A,0.97047746,0.0033046931,0.026217876
1187,C,A,0.80018866,0.044911005,0.1549004
1188,B,B,0.26389185,0.67440706,0.061701156
1189,A,A,0.854398,0.012964394,0.13263763
1190,A,A,0.90414894,0.021979846,0.0738712
1191,A,A,0.96447057,0.0058985017,0.02963094
1192,A,A,0.96686226,0.0065678,0.026569916
1193,C,C,0.044666912,0.18158893,0.77374417
1194,B,B,0.033083856,0.8361137,0.13080248
1195,B,A,0.79564404,0.1366467,0.06770928
1196,C,A,0.67206705,0.17804223,0.14989069
1197,B,B,0.06319776,0.88535446,0.051447738
1198,C,B,0.1526379,0.7699845,0.07737766
1199,C,A,0.9811794,0.0028855891,0.015935069
1200,C,C,0.18329702,0.35799378,0.45870915
1201,C,C,0.3828255,0.030369088,0.5868054
1202,C,A,0.74314016,0.050714932,0.20614485
1203,A,B,0.088971764,0.7289995,0.18202879
1204,C,C,0.11691653,0.17773525,0.70534825
1205,C,A,0.64913064,0.059858102,0.2910113
1206,A,A,0.83344907,0.07299178,0.09355923
1207,A,A,0.98578656,0.0019961358,0.012217318
1208,C,C,0.19525656,0.094137594,0.7106058
1209,C,B,0.04638647,0.6850159,0.26859754
1210,A,A,0.90921277,0.01564378,0.0751435
1211,B,B,0.16234526,0.7244597,0.11319505
1212,B,B,0.104365416,0.8448564,0.050778136
1213,C,C,0.36525238,0.06870994,0.5660377
1214,C,A,0.5923847,0.053151205,0.3544641
1215,B,A,0.69072664,0.14814578,0.16112754
1216,B,B,0.12966558,0.8224952,0.04783918
1217,C,A,0.87839234,0.013086964,0.10852067
1218,B,B,0.049756978,0.88364124,0.06660178
1219,A,A,0.9359304,0.0075150128,0.056554645
1220,A,A,0.8802217,0.017745435,0.10203282
1221,C,C,0.15282308,0.035324924,0.81185204
1222,A,A,0.9571834,0.0068024024,0.036014233
1223,B,B,0.016010433,0.92730063,0.05668894
1224,A,A,0.96254957,0.0069077527,0.030542677
1225,A,A,0.90073985,0.041442588,0.057817597
1226,A,A,0.7577943,0.09642247,0.14578325
1227,C,C,0.13282403,0.033129763,0.8340462
1228,C,A,0.97206795,0.0054320665,0.022499973
1229,A,A,0.9078718,0.024071904,0.06805635
1230,B,B,0.114573225,0.48336977,0.402057
1231,A,A,0.92606294,0.019675666,0.054261386
1232,B,B,0.04680499,0.8925983,0.060596704
1233,B,B,0.113288544,0.84217685,0.044534586
1234,A,A,0.9415775,0.021027965,0.037394565
1235,B,B,0.05539782,0.90831846,0.036283758
1236,B,B,0.039455254,0.9330434,0.02750135
1237,B,C,0.08326939,0.19094527,0.7257853
1238,C,B,0.03749802,0.9338768,0.028625233
1239,C,C,0.3249333,0.060632616,0.61443406
1240,C,A,0.7014843,0.051285993,0.24722959
1241,C,C,0.1816063,0.3421774,0.47621623
1242,A,A,0.9822344,0.0017477222,0.016017923
1243,B,B,0.0733562,0.86747617,0.05916764
1244,B,B,0.18114716,0.7643632,0.054489646
1245,A,A,0.9858635,0.0022436574,0.011892872
1246,B,C,0.094020896,0.102254204,0.80372494
1247,B,A,0.82610005,0.05270927,0.12119068
1248,C,B,0.086362734,0.5950519,0.31858537
1249,B,B,0.0789976,0.87559533,0.045406967
1250,B,B,0.10170771,0.8381502,0.060142074
1251,B,C,0.12735116,0.020346394,0.8523025
1252,A,A,0.66524345,0.100581355,0.23417518
1253,C,A,0.8121684,0.06172304,0.12610857
1254,A,A,0.9642104,0.004483182,0.031306442
1255,B,B,0.03635624,0.93493074,0.028713046
1256,A,A,0.9737463,0.0069201095,0.019333592
1257,B,A,0.9584828,0.008517185,0.033000056
1258,B,B,0.01746859,0.96447265,0.018058727
1259,A,A,0.9495891,0.012533691,0.03787727
1260,C,C,0.34231943,0.14529876,0.5123818
1261,C,A,0.7299732,0.029981075,0.24004574
1262,B,C,0.05737226,0.070091166,0.8725366
1263,B,B,0.30484757,0.5719201,0.1232323
1264,A,A,0.56617665,0.07677317,0.35705012
1265,A,A,0.9823293,0.0020640874,0.0156066865
1266,C,C,0.18081675,0.05767967,0.7615035
1267,C,A,0.93928933,0.022217557,0.038493033
1268,A,A,0.87859005,0.037639648,0.08377037
1269,B,B,0.0809606,0.7753721,0.14366725
1270,A,A,0.96048105,0.008894238,0.030624725
1271,A,C,0.059661806,0.19839878,0.7419394
1272,C,C,0.065555684,0.29376242,0.64068186
1273,A,C,0.41864797,0.1503177,0.43103433
1274,A,A,0.9700463,0.004531892,0.025421852
1275,C,A,0.5893092,0.06251582,0.348175
1276,B,B,0.11093646,0.851029,0.03803448
1277,C,B,0.04780555,0.61484843,0.3373461
1278,A,C,0.052016236,0.074715085,0.8732686
1279,C,C,0.4201898,0.11343951,0.4663707
1280,A,A,0.79474825,0.075272486,0.12997931
1281,C,C,0.24664705,0.06442888,0.6889241
1282,C,C,0.2635903,0.077236064,0.6591736
1283,A,A,0.84900343,0.06336183,0.087634765
1284,B,C,0.18219875,0.1690131,0.64878815
1285,B,A,0.5312162,0.35616997,0.11261382
1286,A,A,0.6763067,0.060589436,0.26310396
1287,B,B,0.045417055,0.9087761,0.045806736
1288,B,B,0.05244126,0.92689663,0.020662135
1289,A,A,0.9708967,0.006098568,0.023004724
1290,C,A,0.5149818,0.039286014,0.44573218
1291,B,B,0.011999215,0.9289464,0.059054345
1292,A,A,0.7456122,0.029427528,0.22496027
1293,A,A,0.99042857,0.001593694,0.007977735
1294,B,B,0.045554716,0.8425454,0.11189986
1295,B,B,0.019044051,0.8802841,0.10067188
1296,C,C,0.030984124,0.109730884,0.859285
1297,C,C,0.09087477,0.4132234,0.49590182
1298,C,C,0.08729718,0.05441865,0.8582842
1299,C,C,0.038996994,0.06874225,0.89226073
1300,C,A,0.43559933,0.28143266,0.28296798
1301,B,B,0.022443825,0.93196476,0.04559145
1302,B,B,0.028736303,0.76994246,0.20132121
1303,A,C,0.07164761,0.17305318,0.75529927
1304,C,A,0.86918133,0.06530324,0.06551547
1305,C,C,0.23049466,0.37834817,0.3911571
1306,C,C,0.053119436,0.17221937,0.77466124
1307,C,C,0.056105115,0.08674681,0.85714805
1308,C,C,0.12127083,0.07959326,0.7991359
1309,C,C,0.042551108,0.07559019,0.8818587
1310,C,A,0.92889875,0.009763067,0.061338164
1311,B,B,0.34673414,0.5156887,0.13757715
1312,C,A,0.68172544,0.04321155,0.27506292
1313,C,B,0.015930308,0.51070887,0.4733608
1314,C,A,0.5876644,0.08307179,0.32926372
1315,B,B,0.024363896,0.9443551,0.031281058
1316,B,B,0.13205984,0.67737305,0.19056717
1317,A,B,0.36421657,0.36450136,0.2712821
1318,A,C,0.054304853,0.20234735,0.7433478
1319,A,A,0.98389155,0.003732291,0.012376275
1320,B,B,0.017675873,0.9425719,0.03975226
1321,C,A,0.97364444,0.006648555,0.019706938
1322,A,A,0.9683035,0.0037575325,0.027938962
1323,B,B,0.06651612,0.79376996,0.13971391
1324,B,B,0.11619846,0.85224956,0.031551946
1325,B,B,0.008468728,0.96241874,0.029112598
1326,C,C,0.33505613,0.20624019,0.4587037
1327,C,A,0.8126599,0.018028753,0.16931134
1328,A,A,0.9606325,0.0111324,0.028235124
1329,C,B,0.17886704,0.48032725,0.34080574
1330,A,A,0.9780563,0.002805776,0.0191379
1331,A,A,0.9096966,0.02276965,0.06753383
1332,A,A,0.94302994,0.009187215,0.047782764
1333,B,A,0.45049018,0.4190415,0.13046838
1334,B,B,0.0142757455,0.970467,0.015257283
1335,B,B,0.07789845,0.8697607,0.052340798
1336,A,A,0.80260783,0.04157179,0.15582044
1337,A,A,0.45440102,0.16538091,0.38021812
1338,C,A,0.96556795,0.0050986796,0.02933335
1339,C,C,0.1101072,0.07186538,0.81802744
1340,A,B,0.16241342,0.7254842,0.11210242
1341,A,C,0.27671543,0.23810458,0.48518
1342,B,B,0.029918032,0.95631534,0.013766659
1343,A,A,0.9491571,0.008327234,0.0425156
1344,A,A,0.7435138,0.0772148,0.17927136
1345,B,B,0.042768557,0.8801206,0.07711081
1346,C,C,0.080626376,0.05844872,0.8609249
1347,A,C,0.043522768,0.35950312,0.59697413
1348,B,B,0.11678856,0.63713455,0.24607685
1349,A,A,0.9218988,0.0069226855,0.07117856
1350,C,C,0.35764062,0.14225496,0.50010437
1351,A,A,0.8398917,0.029361613,0.1307467
1352,B,B,0.0549398,0.90641904,0.038641144
1353,B,B,0.14570917,0.48292255,0.37136832
1354,A,A,0.83714867,0.021644024,0.14120735
1355,A,C,0.18212694,0.2888959,0.52897716
1356,A,B,0.02198337,0.94612783,0.03188883
1357,C,A,0.7577598,0.065931715,0.17630845
1358,A,A,0.5048037,0.125306,0.36989033
1359,B,B,0.05116736,0.7875483,0.16128427
1360,A,A,0.8791127,0.045334224,0.0755531
1361,C,C,0.21532543,0.35949025,0.42518428
1362,B,B,0.029887216,0.93414533,0.035967477
1363,B,B,0.18229596,0.7235088,0.09419527
1364,A,A,0.9289858,0.015229023,0.05578512
1365,B,B,0.1503711,0.7738545,0.07577442
1366,B,B,0.05731592,0.88600016,0.056683946
1367,A,A,0.9631562,0.012152698,0.02469108
1368,B,B,0.056285266,0.8461111,0.09760357
1369,A,A,0.79295367,0.0536154,0.15343088
1370,C,C,0.11458522,0.021713013,0.8637017
1371,A,A,0.96895045,0.004338587,0.026710926
1372,B,B,0.08237971,0.6473055,0.27031475
1373,C,C,0.25459492,0.081616,0.6637891
1374,A,A,0.9600562,0.009548183,0.030395702
1375,A,A,0.95865107,0.011674617,0.029674295
1376,B,B,0.02861739,0.94312423,0.028258387
1377,B,C,0.09203543,0.14618564,0.7617789
1378,C,A,0.7080779,0.04965048,0.2422716
1379,A,B,0.011746071,0.97412676,0.014127234
1380,A,A,0.845929,0.044897385,0.10917361
1381,C,C,0.047435742,0.10294206,0.8496222
1382,A,B,0.09183027,0.8489788,0.059190944
1383,A,A,0.8530917,0.041150227,0.10575796
1384,C,C,0.21421237,0.16082878,0.6249589
1385,C,C,0.19452123,0.10978699,0.69569176
1386,B,B,0.036528282,0.6626003,0.3008714
1387,B,B,0.090192504,0.5476205,0.362187
1388,C,A,0.51410043,0.117259115,0.3686404
1389,A,A,0.7458456,0.06781728,0.18633713
1390,A,A,0.9810441,0.0020841986,0.016871685
1391,B,B,0.1000941,0.8030404,0.09686548
1392,C,C,0.29334545,0.35320625,0.3534483
1393,B,B,0.03269336,0.92349374,0.043812953
1394,B,B,0.04383583,0.9260556,0.03010858
1395,A,C,0.35917088,0.1933616,0.44746757
1396,C,A,0.4058323,0.24168694,0.3524807
1397,C,C,0.080594465,0.1023972,0.8170084
1398,C,B,0.036355324,0.5903428,0.37330186
1399,B,C,0.06160978,0.13828544,0.80010486
1400,A,A,0.8246359,0.028362598,0.14700153
1401,A,A,0.7657178,0.05101152,0.18327068
1402,B,B,0.034284156,0.8603946,0.10532128
1403,A,A,0.9167053,0.007159783,0.07613488
1404,B,A,0.9492309,0.012361399,0.03840766
1405,A,A,0.9140761,0.010272927,0.07565104
1406,A,B,0.13367125,0.75135946,0.114969395
1407,A,A,0.83090055,0.032282792,0.13681667
1408,A,A,0.6087051,0.13362697,0.25766787
1409,A,A,0.8021854,0.0668645,0.13095002
1410,A,A,0.6117476,0.30165622,0.086596124
1411,B,B,0.0704607,0.89274645,0.036792953
1412,A,B,0.09586536,0.8452877,0.058846913
1413,A,A,0.7949403,0.064190716,0.14086895
1414,B,C,0.11067083,0.3207011,0.5686281
1415,B,A,0.8155501,0.1045724,0.07987743
1416,C,C,0.11831953,0.11331591,0.7683646
1417,A,A,0.95152736,0.0058425157,0.042630155
1418,C,C,0.11157305,0.37081835,0.51760864
1419,C,B,0.0915371,0.8634999,0.04496293
1420,B,B,0.099326774,0.6698143,0.23085898
1421,B,A,0.681642,0.21882357,0.09953448
1422,B,B,0.11277816,0.6795265,0.20769534
1423,C,A,0.96360505,0.006775303,0.029619677
1424,B,B,0.08330679,0.5454405,0.3712526
1425,B,B,0.17430738,0.7073949,0.11829766
1426,B,B,0.17094262,0.73479384,0.094263524
1427,B,B,0.07776652,0.8448402,0.077393204
1428,B,B,0.060111776,0.76038826,0.1794999
1429,C,C,0.03825931,0.090509586,0.87123114
1430,A,B,0.20368443,0.45045054,0.345865
1431,B,B,0.007355713,0.9785685,0.014075724
1432,C,C,0.38841566,0.07672357,0.53486073
1433,B,B,0.08503557,0.86383253,0.05113183
1434,B,B,0.022679996,0.91203016,0.06528995
1435,A,A,0.9861252,0.002692704,0.011182118
1436,C,C,0.1911656,0.3588698,0.44996455
1437,A,B,0.3171321,0.60514486,0.07772311
1438,B,B,0.06184766,0.88512903,0.053023264
1439,C,C,0.056871653,0.23547207,0.7076563
1440,A,B,0.22621594,0.6764257,0.09735838
1441,A,A,0.51795745,0.046153575,0.435889
1442,A,A,0.98697054,0.0024134864,0.010615973
1443,B,B,0.053569995,0.9083307,0.03809938
1444,A,A,0.9457509,0.01482193,0.039427195
1445,A,A,0.5738573,0.2847831,0.14135957
1446,B,A,0.74687725,0.13454561,0.11857716
1447,A,A,0.8315604,0.030123638,0.13831598
1448,B,B,0.16364087,0.4870558,0.3493033
1449,A,A,0.98207295,0.0031048208,0.014822199
1450,C,B,0.1221948,0.5853468,0.29245836
1451,A,C,0.2445344,0.33798096,0.41748467
1452,C,C,0.18931912,0.16525961,0.6454212
1453,A,A,0.66439104,0.008341663,0.32726726
1454,C,C,0.22946401,0.08051736,0.69001865
1455,C,A,0.81868446,0.052845526,0.12847003
1456,C,C,0.04846247,0.06132055,0.89021695
1457,C,C,0.09579524,0.060330514,0.8438743
1458,C,C,0.06810869,0.1480228,0.7838685
1459,C,C,0.090329126,0.13913465,0.7705362
1460,B,B,0.036615428,0.67179203,0.29159248
1461,C,C,0.37593895,0.09419828,0.52986276
1462,C,C,0.11990703,0.11683438,0.7632586
1463,C,A,0.48795018,0.04922552,0.4628243
1464,C,B,0.14483218,0.5124356,0.3427322
1465,C,B,0.044445496,0.80816,0.14739446
1466,A,A,0.9452956,0.014688462,0.040015932
1467,C,C,0.056247648,0.06931427,0.8744381
1468,A,A,0.85765433,0.02983747,0.112508275
1469,A,A,0.5843478,0.04612804,0.3695242
1470,B,B,0.032269116,0.93576956,0.031961326
1471,A,A,0.5758206,0.07217614,0.35200322
1472,B,A,0.7434996,0.048062805,0.20843771
1473,C,A,0.92693704,0.016086305,0.05697666
1474,B,C,0.10045317,0.44817373,0.45137307
1475,B,B,0.04852082,0.7295623,0.22191684
1476,A,A,0.8690943,0.016845863,0.11405981
1477,C,B,0.21129167,0.6429997,0.14570856
1478,C,C,0.10748243,0.24407084,0.6484467
1479,C,C,0.11010351,0.095210485,0.79468596
1480,A,A,0.71677744,0.13210456,0.1511179
1481,C,C,0.3753348,0.11769999,0.5069653
1482,C,C,0.04275937,0.11666618,0.8405744
1483,A,A,0.93225193,0.021891965,0.045856103
1484,A,A,0.9532731,0.0142466575,0.032480147
1485,C,C,0.3482547,0.06566245,0.5860828
1486,B,B,0.16963868,0.7543526,0.0760086
1487,B,B,0.066926815,0.88450545,0.048567675
1488,B,B,0.08625092,0.86106694,0.05268208
1489,A,A,0.968175,0.0051633683,0.026661687
1490,A,A,0.85101104,0.02638486,0.12260406
1491,B,C,0.19765478,0.34454587,0.45779935
1492,B,B,0.015245486,0.9437839,0.040970616
1493,B,B,0.11640286,0.81388533,0.06971176
1494,A,A,0.6164823,0.13236558,0.25115207
1495,B,B,0.086706206,0.8128655,0.1004282
1496,B,C,0.111401774,0.42578682,0.46281144
1497,C,C,0.1057077,0.07284994,0.82144237
1498,A,B,0.025378698,0.9045797,0.07004163
1499,A,A,0.9470366,0.010529535,0.042433783
1500,C,C,0.37165654,0.04518053,0.5831629
1501,A,C,0.15569764,0.08741889,0.75688344
1502,C,B,0.0818548,0.6453997,0.27274555
1503,A,A,0.9192754,0.01450844,0.066216156
1504,B,A,0.7230402,0.15915413,0.11780563
1505,A,A,0.84976274,0.022759,0.12747829
1506,B,B,0.05358553,0.8490389,0.097375534
1507,B,A,0.6401761,0.15005371,0.20977016
1508,C,A,0.9205639,0.031149015,0.04828715
1509,C,C,0.44356903,0.026741724,0.52968925
1510,C,C,0.24090225,0.089572884,0.66952485
1511,A,A,0.965694,0.002710729,0.031595256
1512,A,A,0.9834854,0.0029835615,0.01353109
1513,C,C,0.03270578,0.056953385,0.91034085
1514,C,A,0.6117718,0.039594036,0.34863412
1515,C,C,0.23494194,0.14436561,0.6206925
1516,B,B,0.045116253,0.8411421,0.113741614
1517,B,B,0.012482993,0.9816112,0.0059057893
1518,C,C,0.06449167,0.034419525,0.90108883
1519,B,A,0.91674405,0.018798789,0.064457126
1520,C,A,0.56179196,0.09128813,0.34691995
1521,C,A,0.4542796,0.37843898,0.16728145
1522,B,A,0.61825687,0.12529364,0.25644952
1523,B,A,0.76511985,0.06669231,0.16818787
1524,C,C,0.17406142,0.09753308,0.72840554
1525,C,A,0.7866619,0.022454172,0.1908839
1526,B,B,0.07096463,0.88823736,0.040797923
1527,C,A,0.82697475,0.034869805,0.13815543
1528,C,C,0.085852,0.16832179,0.7458261
1529,A,A,0.77717394,0.033651132,0.18917494
1530,A,A,0.72419107,0.11442177,0.16138715
1531,A,A,0.87539095,0.03633037,0.08827865
1532,C,A,0.6040853,0.06659954,0.32931513
1533,B,A,0.7501645,0.16978182,0.0800537
1534,C,B,0.0844394,0.66377664,0.25178394
1535,A,B,0.06874159,0.7822794,0.14897901
1536,B,B,0.14284971,0.75631696,0.100833304
1537,B,B,0.037252873,0.85340875,0.1093384
1538,B,B,0.07773648,0.88478094,0.037482575
1539,B,B,0.03422421,0.8914364,0.07433945
1540,B,C,0.11162887,0.41625926,0.4721119
1541,C,A,0.95730007,0.012064301,0.030635644
1542,B,B,0.042674743,0.77042615,0.18689914
1543,A,B,0.2468135,0.46277902,0.29040748
1544,B,B,0.27245146,0.59583676,0.1317118
1545,B,B,0.10688193,0.7927767,0.10034136
1546,C,B,0.11587288,0.6251033,0.25902387
1547,C,C,0.09838124,0.06794734,0.8336714
1548,B,C,0.06941585,0.1476771,0.78290707
1549,C,A,0.90310574,0.01654181,0.080352426
1550,C,B,0.05264399,0.90761894,0.039736997
1551,C,C,0.0840696,0.17133477,0.7445956
1552,C,C,0.046300676,0.15141311,0.80228615
1553,C,C,0.13350822,0.036458973,0.8300328
1554,A,A,0.9652816,0.0055441107,0.02917428
1555,A,C,0.4565071,0.04591989,0.49757305
1556,A,A,0.73122936,0.08141965,0.18735096
1557,B,A,0.8473881,0.0069565913,0.14565536
1558,C,B,0.045954414,0.8718986,0.08214703
1559,A,A,0.7328991,0.13120177,0.1358991
1560,A,A,0.89776075,0.027249517,0.07498977
1561,A,A,0.9619522,0.0072030225,0.030844757
1562,C,A,0.76813245,0.0449476,0.18691994
1563,A,A,0.9399087,0.024668643,0.03542262
1564,C,A,0.5394529,0.0435501,0.41699702
1565,B,A,0.5322557,0.04954964,0.41819468
1566,A,A,0.97334474,0.004960281,0.021694994
1567,A,C,0.05866879,0.053184643,0.8881465
1568,A,A,0.9404814,0.008589369,0.050929207
1569,C,B,0.12507583,0.6531286,0.22179559
1570,B,B,0.079990014,0.8878307,0.032179255
1571,C,B,0.046874497,0.63352704,0.31959847
1572,C,A,0.95311433,0.008969739,0.037915945
1573,C,C,0.28719884,0.06232955,0.6504716
1574,A,A,0.95064163,0.009274526,0.04008383
1575,B,B,0.098207384,0.85562277,0.04616982
1576,B,B,0.15281525,0.7166865,0.13049833
1577,A,A,0.9195558,0.02014636,0.060297888
1578,C,C,0.0789892,0.10362811,0.8173827
1579,C,A,0.5492436,0.13785903,0.3128973
1580,C,B,0.038489528,0.6584465,0.303064
1581,B,B,0.027990438,0.8518865,0.12012299
1582,C,C,0.057106182,0.3736243,0.5692695
1583,C,C,0.13841237,0.059656963,0.80193067
1584,A,A,0.8003816,0.085119754,0.11449867
1585,A,A,0.84900117,0.019579163,0.1314197
1586,A,C,0.16826215,0.033783145,0.7979547
1587,B,A,0.91781884,0.021759335,0.06042187
1588,A,B,0.3530262,0.42030144,0.22667235
1589,C,C,0.07041726,0.15233769,0.777245
1590,A,A,0.95909804,0.010101124,0.030800806
1591,A,A,0.98780906,0.0011077509,0.011083159
1592,C,C,0.11632219,0.045843467,0.83783436
1593,B,B,0.11534992,0.8398669,0.044783242
1594,A,C,0.10412926,0.081777155,0.81409353
1595,C,C,0.40431076,0.05835746,0.5373317
1596,C,A,0.56438595,0.034147672,0.40146643
1597,C,C,0.045915026,0.21064547,0.74343944
1598,A,B,0.030836647,0.94455147,0.02461188
1599,C,A,0.8453659,0.03679976,0.11783432
1600,C,B,0.039578892,0.5661514,0.39426973
1601,B,B,0.13974811,0.79907215,0.061179694
1602,C,A,0.39449388,0.3901602,0.2153459
1603,A,A,0.6841542,0.142369,0.17347682
1604,A,A,0.98491067,0.0022517957,0.012837554
1605,A,A,0.9255723,0.021232162,0.053195562
1606,A,B,0.038255695,0.8983143,0.06342999
1607,C,C,0.036237266,0.051962182,0.91180056
1608,C,C,0.14344165,0.13531406,0.72124434
1609,A,A,0.68403476,0.19311957,0.12284561
1610,B,B,0.06713037,0.8574748,0.07539484
1611,A,C,0.04668574,0.09039898,0.8629153
1612,A,B,0.039154585,0.93413544,0.026710033
1613,A,A,0.9364562,0.010298459,0.05324526
1614,A,B,0.050086223,0.7489356,0.20097823
1615,A,A,0.9520515,0.008704194,0.039244328
1616,C,C,0.23558657,0.023338158,0.7410753
1617,A,B,0.08993134,0.8671969,0.04287172
1618,B,B,0.38517344,0.5198933,0.09493327
1619,B,B,0.057927083,0.68481946,0.25725353
1620,C,A,0.42280537,0.37531155,0.20188309
1621,A,A,0.96894246,0.0052338857,0.025823658
1622,B,B,0.13125381,0.8200051,0.048741132
1623,B,B,0.13505454,0.7973538,0.06759162
1624,B,B,0.1213109,0.79383475,0.084854394
1625,B,B,0.045001555,0.866386,0.08861252
1626,B,B,0.00959864,0.96898276,0.021418553
1627,B,B,0.15135096,0.7670781,0.081570975
1628,B,A,0.80370706,0.059913382,0.13637955
1629,A,A,0.85129964,0.064163506,0.084536776
1630,A,A,0.87393415,0.06008633,0.065979496
1631,C,B,0.10789644,0.85473806,0.037365478
1632,C,C,0.059445325,0.21178314,0.72877157
1633,C,C,0.26069552,0.089450054,0.6498545
1634,B,C,0.09674479,0.18697993,0.7162752
1635,C,C,0.19185776,0.06498319,0.743159
1636,C,B,0.22050588,0.68697447,0.09251966
1637,B,B,0.040022418,0.7687463,0.19123128
1638,C,A,0.92882895,0.023769822,0.04740125
1639,B,B,0.043217894,0.82010275,0.13667941
1640,B,C,0.14126612,0.09205147,0.7666824
1641,C,C,0.025147032,0.37905905,0.5957939
1642,C,C,0.054941673,0.10937152,0.8356868
1643,B,B,0.086870104,0.86593306,0.04719689
1644,C,A,0.7068016,0.15545669,0.13774173
1645,B,B,0.21479802,0.7203373,0.06486474
1646,B,B,0.04167209,0.93138534,0.026942471
1647,A,A,0.67423683,0.027666744,0.29809633
1648,B,B,0.014367404,0.9702555,0.015377143
1649,A,A,0.95370805,0.012364223,0.033927716
1650,A,A,0.8835275,0.030026462,0.08644596
1651,B,A,0.7709277,0.117823325,0.11124894
1652,C,C,0.25160396,0.3217625,0.42663357
1653,A,B,0.3378455,0.49671587,0.16543871
1654,C,C,0.25369713,0.04742546,0.69887733
1655,A,A,0.9472161,0.011037302,0.041746624
1656,C,C,0.0599575,0.08541467,0.85462785
1657,C,A,0.7190694,0.07484113,0.20608936
1658,C,C,0.13517648,0.085783295,0.77904016
1659,B,B,0.18809338,0.7317642,0.08014244
1660,B,B,0.008695569,0.96479744,0.026507055
1661,B,B,0.16549364,0.72083193,0.11367445
1662,A,C,0.05618111,0.21429327,0.7295256
1663,C,A,0.5839584,0.03195065,0.38409087
1664,A,A,0.9874277,0.0025327615,0.010039516
1665,C,C,0.4247574,0.12083592,0.4544067
1666,B,B,0.05375791,0.89997303,0.04626912
1667,B,B,0.11479475,0.76816946,0.1170358
1668,A,C,0.4703148,0.054666914,0.47501826
1669,A,A,0.953046,0.008952877,0.038001183
1670,C,A,0.6343897,0.07623664,0.28937367
1671,A,B,0.27198067,0.44699982,0.28101957
1672,B,B,0.17206846,0.62180465,0.20612688
1673,C,A,0.5016043,0.34318945,0.15520625
1674,B,B,0.024757674,0.9606038,0.014638478
1675,C,A,0.6830261,0.0600354,0.25693852
1676,A,A,0.69817525,0.025378324,0.2764464
1677,A,A,0.8634218,0.019064607,0.117513634
1678,A,A,0.80870396,0.03448807,0.156808
1679,C,C,0.39025137,0.10832988,0.5014187
1680,B,B,0.0803382,0.6693489,0.25031292
1681,C,C,0.042971153,0.15133893,0.80568993
1682,B,B,0.032431275,0.9428593,0.024709376
1683,B,B,0.13144913,0.70012325,0.16842757
1684,C,C,0.36409613,0.10500171,0.5309021
