,actual_label,predicted_label,prob_class_A,prob_class_B,prob_class_C
8107,A,A,0.64677984,0.046016566,0.30720356
8108,C,C,0.041376796,0.023045672,0.9355775
8109,B,B,0.059386548,0.9019707,0.038642827
8110,B,B,0.11066672,0.82618606,0.06314726
8111,C,C,0.100747235,0.044465557,0.8547872
8112,A,A,0.6889824,0.023921644,0.28709587
8113,C,C,0.11289103,0.08127588,0.8058331
8114,C,C,0.09746466,0.07735092,0.82518435
8115,B,B,0.04696192,0.88920766,0.06383048
8116,C,C,0.03956798,0.2821708,0.67826116
8117,C,C,0.37252784,0.11283394,0.51463825
8118,B,B,0.047118492,0.7071015,0.24577995
8119,B,B,0.05519234,0.8044404,0.14036725
8120,A,A,0.9134355,0.018182615,0.068381794
8121,B,B,0.029180672,0.92067945,0.05013982
8122,B,B,0.02253032,0.9589016,0.018568195
8123,C,C,0.06740412,0.15730892,0.775287
8124,A,A,0.8066306,0.029329894,0.1640396
8125,C,C,0.18213929,0.11568065,0.70218
8126,C,C,0.23753284,0.11704797,0.6454191
8127,C,C,0.051356778,0.07800882,0.87063444
8128,A,B,0.09472474,0.8751941,0.030081253
8129,A,A,0.7129456,0.066939086,0.22011536
8130,A,A,0.9424152,0.026693536,0.030891312
8131,B,B,0.011550849,0.9458025,0.042646598
8132,A,A,0.91391844,0.048589524,0.037492044
8133,A,A,0.6997742,0.03571761,0.26450813
8134,B,B,0.021813776,0.96040684,0.017779384
8135,B,B,0.10083082,0.5960331,0.30313608
8136,C,C,0.024124535,0.019609528,0.956266
8137,A,A,0.79519475,0.051563125,0.15324213
8138,C,C,0.030209756,0.078423314,0.89136696
8139,A,A,0.94224316,0.015898071,0.041858852
8140,C,C,0.11888839,0.048244216,0.8328674
8141,B,B,0.023852166,0.8843507,0.09179709
8142,A,A,0.8536265,0.045748163,0.10062541
8143,B,B,0.051733647,0.915995,0.032271255
8144,B,B,0.029587198,0.9465556,0.023857199
8145,B,A,0.45975968,0.14195669,0.39828366
8146,B,B,0.06389128,0.9084153,0.027693445
8147,C,C,0.23747842,0.105132215,0.6573894
8148,C,C,0.1818808,0.057140015,0.7609792
8149,C,C,0.045130998,0.04846564,0.90640336
8150,C,A,0.745844,0.07750788,0.1766481
8151,C,C,0.1346058,0.38132614,0.48406813
8152,B,B,0.21779476,0.6236827,0.15852255
8153,A,A,0.7414192,0.03312687,0.2254539
8154,C,C,0.23149012,0.027474254,0.74103564
8155,A,A,0.94703835,0.023399327,0.029562276
8156,B,A,0.5934059,0.30291522,0.10367887
8157,C,C,0.023418209,0.03243849,0.94414324
8158,C,C,0.026420668,0.012685247,0.96089405
8159,C,C,0.06896665,0.04034711,0.8906863
8160,B,B,0.029646145,0.53629696,0.43405685
8161,A,C,0.39823747,0.04972935,0.55203325
8162,A,A,0.59792185,0.09723766,0.3048405
8163,A,A,0.90106624,0.040477913,0.058455814
8164,B,B,0.059734367,0.8145736,0.12569204
8165,B,B,0.11051573,0.7564875,0.13299683
8166,A,A,0.73656774,0.05249361,0.21093863
8167,A,A,0.9818965,0.0073640444,0.010739502
8168,A,A,0.65097874,0.051549602,0.29747164
8169,B,B,0.23921858,0.706459,0.05432242
8170,C,C,0.104310915,0.25047538,0.6452137
8171,C,C,0.17649977,0.035015482,0.78848475
8172,B,B,0.05776513,0.5237742,0.41846067
8173,B,B,0.036290076,0.9383787,0.025331216
8174,A,A,0.6353338,0.07494634,0.28971988
8175,A,A,0.62147635,0.15355515,0.22496852
8176,A,A,0.7769095,0.029691204,0.19339931
8177,A,A,0.92105633,0.025201198,0.05374251
8178,B,B,0.1288001,0.53865784,0.33254206
8179,B,B,0.066216044,0.6437635,0.29002044
8180,B,B,0.044266973,0.49977705,0.45595592
8181,B,B,0.07518592,0.7480614,0.17675264
8182,C,C,0.21985836,0.0689168,0.7112248
8183,A,A,0.71234393,0.027661378,0.2599947
8184,B,B,0.020868689,0.9172692,0.061862167
8185,A,A,0.53254014,0.077964716,0.38949516
8186,A,C,0.4323021,0.05214748,0.5155504
8187,A,B,0.36994672,0.4136238,0.21642941
8188,A,A,0.5188606,0.07031208,0.4108274
8189,B,B,0.025383525,0.89140445,0.083212025
8190,B,A,0.474479,0.28976765,0.23575339
8191,B,A,0.605026,0.31591985,0.07905419
8192,C,C,0.077172734,0.034530755,0.8882964
8193,B,B,0.03852523,0.95086294,0.010611917
8194,A,B,0.2066517,0.5976509,0.19569746
8195,B,B,0.15543716,0.6331562,0.21140662
8196,B,B,0.037655514,0.80673283,0.1556117
8197,C,C,0.08091208,0.05870558,0.8603823
8198,C,C,0.3171939,0.120550536,0.5622556
8199,A,A,0.94519514,0.021720286,0.033084463
8200,B,B,0.020350246,0.88701993,0.09262973
8201,A,A,0.80002785,0.030018501,0.16995367
8202,B,C,0.1922973,0.11065787,0.6970448
8203,B,B,0.098831266,0.8388477,0.062321015
8204,B,C,0.07086995,0.42703778,0.5020923
8205,B,B,0.21769086,0.7361203,0.046188895
8206,A,A,0.94917667,0.024347348,0.02647602
8207,C,C,0.03670516,0.058369156,0.9049257
8208,C,C,0.024659876,0.122262515,0.8530776
8209,B,B,0.12943268,0.81300116,0.05756615
8210,A,A,0.7148168,0.24548683,0.039696347
8211,C,C,0.104083344,0.03676539,0.8591513
8212,C,C,0.061205015,0.047395945,0.8913991
8213,B,B,0.17818417,0.67842925,0.1433866
8214,A,A,0.7373154,0.05066238,0.21202213
8215,B,B,0.042390924,0.80431604,0.15329294
8216,A,A,0.93227774,0.039295636,0.02842658
8217,A,A,0.8799184,0.03089249,0.089189164
8218,C,C,0.046749137,0.056792323,0.8964585
8219,C,C,0.28264746,0.03841706,0.6789355
8220,B,B,0.082955234,0.88910264,0.027942043
8221,C,C,0.04010328,0.12638386,0.8335129
8222,B,C,0.17521474,0.37352577,0.45125955
8223,A,A,0.9422781,0.021069886,0.036652017
8224,A,A,0.93255216,0.016115837,0.051331963
8225,B,B,0.016952781,0.830526,0.15252121
8226,C,C,0.2560338,0.17342877,0.57053745
8227,C,C,0.06876087,0.08311307,0.84812605
8228,A,A,0.6909961,0.07642235,0.2325815
8229,B,B,0.049607974,0.9064623,0.043929737
8230,A,A,0.51821107,0.16039494,0.321394
8231,C,A,0.5270495,0.09342935,0.37952113
8232,C,C,0.31259814,0.13956779,0.54783404
8233,A,A,0.8507051,0.037352305,0.11194255
8234,C,A,0.5333196,0.030984854,0.4356956
8235,A,B,0.34148598,0.6006829,0.057831135
8236,A,A,0.7895686,0.06458879,0.14584263
8237,B,B,0.019256897,0.9535357,0.0272074
8238,B,B,0.07190047,0.54781497,0.38028455
8239,A,A,0.60731107,0.1529561,0.23973289
8240,B,B,0.10223359,0.8560142,0.041752204
8241,A,A,0.7531541,0.117344044,0.12950191
8242,B,B,0.038633544,0.5159104,0.44545615
8243,A,A,0.72350115,0.13599353,0.14050536
8244,C,A,0.52969086,0.19904025,0.27126887
8245,B,B,0.04279376,0.888189,0.06901715
8246,B,B,0.16735373,0.6974294,0.13521685
8247,C,C,0.35857162,0.16347657,0.47795177
8248,C,C,0.09007791,0.06410575,0.8458164
8249,A,A,0.91013217,0.05741848,0.03244938
8250,C,B,0.06493784,0.61367625,0.32138583
8251,A,A,0.7987151,0.04862828,0.15265653
8252,C,C,0.09816301,0.100731224,0.8011058
8253,B,B,0.17701949,0.4218706,0.40110993
8254,C,C,0.15598518,0.10753357,0.73648125
8255,C,C,0.07226307,0.10529992,0.822437
8256,B,B,0.019699665,0.96214694,0.018153392
8257,C,C,0.32239467,0.12170476,0.5559005
8258,A,A,0.715534,0.03671674,0.24774937
8259,A,C,0.44149944,0.08385807,0.47464252
8260,A,A,0.90606743,0.02594149,0.06799105
8261,B,B,0.019049667,0.91540664,0.06554371
8262,C,C,0.2281688,0.13042492,0.6414063
8263,C,C,0.23127419,0.06998864,0.69873714
8264,C,A,0.4930876,0.10882767,0.39808476
8265,C,C,0.12597083,0.042190608,0.8318386
8266,B,B,0.03724249,0.8395415,0.12321604
8267,C,C,0.03873319,0.041186895,0.92007995
8268,A,A,0.8278176,0.048676696,0.1235057
8269,A,A,0.71521336,0.094038665,0.190748
8270,C,C,0.09539696,0.031651903,0.8729511
8271,A,A,0.8229079,0.017274538,0.1598176
8272,A,A,0.8989804,0.026389826,0.07462983
8273,B,C,0.27726963,0.20031148,0.5224189
8274,C,C,0.25155848,0.088879585,0.65956193
8275,B,B,0.06546385,0.7901403,0.14439584
8276,A,A,0.7923379,0.071962915,0.13569918
8277,B,B,0.03372919,0.9426575,0.023613343
8278,C,C,0.06286771,0.07851243,0.85861987
8279,C,C,0.11029641,0.025958769,0.8637448
8280,C,C,0.069070876,0.045166273,0.8857628
8281,A,A,0.9390774,0.031204784,0.029717786
8282,A,A,0.62421113,0.09026688,0.28552195
8283,A,A,0.6306711,0.04886183,0.3204671
8284,C,C,0.08224442,0.03271593,0.8850397
8285,A,A,0.68187225,0.057829842,0.26029786
8286,C,C,0.18225428,0.12352067,0.694225
8287,A,B,0.3124532,0.658794,0.028752869
8288,B,A,0.68835884,0.11121701,0.2004241
8289,B,B,0.043359872,0.89811105,0.058529112
8290,A,A,0.93484217,0.016024835,0.049133103
8291,B,B,0.15270813,0.4815358,0.3657561
8292,B,B,0.1619941,0.7058452,0.13216066
8293,B,A,0.4472187,0.17356609,0.37921524
8294,C,C,0.025711771,0.026113646,0.9481746
8295,A,A,0.76780564,0.024237687,0.2079567
8296,C,C,0.1436588,0.051796045,0.80454516
8297,B,B,0.09310885,0.58137214,0.325519
8298,C,C,0.10931899,0.17231666,0.71836436
8299,B,B,0.039164424,0.5806133,0.38022226
8300,A,A,0.6818606,0.09813289,0.22000653
8301,A,A,0.732071,0.047101565,0.22082752
8302,B,B,0.08738975,0.8073918,0.10521841
8303,C,C,0.01851455,0.032820653,0.9486648
8304,C,C,0.19394363,0.0405714,0.7654849
8305,C,C,0.062378816,0.05686265,0.88075846
8306,B,B,0.061309125,0.9015372,0.03715368
8307,C,C,0.15798692,0.07522905,0.766784
8308,B,B,0.028945852,0.89708906,0.07396512
8309,B,B,0.1662377,0.804308,0.029454388
8310,B,B,0.046139408,0.6586821,0.29517847
8311,B,B,0.15502355,0.79793954,0.04703701
8312,B,B,0.10011408,0.74040073,0.1594851
8313,B,B,0.17271899,0.54266196,0.28461903
8314,C,B,0.04323781,0.9409796,0.015782641
8315,A,C,0.23824777,0.14036533,0.6213869
8316,C,C,0.1047401,0.16368657,0.73157334
8317,B,B,0.097640894,0.83049846,0.07186071
8318,B,C,0.08085088,0.35688198,0.5622672
8319,B,B,0.024941651,0.91172934,0.063329056
8320,C,C,0.27621233,0.09563112,0.6281565
8321,C,C,0.08014361,0.07787901,0.84197736
8322,A,A,0.6341023,0.04185969,0.3240381
8323,B,B,0.05925337,0.90335023,0.037396345
8324,C,A,0.6092487,0.056996755,0.3337545
8325,C,C,0.2598003,0.09098118,0.64921856
8326,C,C,0.2217491,0.06430208,0.7139487
8327,B,C,0.22256698,0.19412544,0.5833076
8328,A,C,0.39014918,0.044300985,0.56554985
8329,C,B,0.22179851,0.6419347,0.13626677
8330,B,B,0.047372494,0.7534602,0.19916728
8331,B,B,0.046341382,0.894772,0.0588866
8332,B,B,0.046412658,0.59100944,0.36257797
8333,B,B,0.16383319,0.7856344,0.05053248
8334,C,C,0.031660117,0.025197657,0.94314224
8335,B,B,0.3688771,0.4501142,0.18100868
8336,A,A,0.70761806,0.07753042,0.2148515
8337,B,B,0.026464967,0.90912557,0.06440952
8338,A,A,0.90974635,0.027680613,0.06257305
8339,C,A,0.52059233,0.19689743,0.2825103
8340,C,C,0.030559046,0.23368855,0.7357524
8341,C,A,0.631493,0.054817073,0.31369
8342,C,C,0.0882435,0.015993102,0.89576346
8343,B,B,0.20030504,0.6868014,0.11289357
8344,C,C,0.06616179,0.043881387,0.8899568
8345,A,A,0.56980526,0.04262287,0.3875718
8346,B,B,0.027571026,0.9469523,0.02547668
8347,C,C,0.16712749,0.1582603,0.67461216
8348,A,A,0.66850066,0.07498836,0.25651103
8349,C,C,0.04509436,0.06751687,0.8873888
8350,A,A,0.5397855,0.051179342,0.40903512
8351,A,A,0.95474714,0.022096988,0.023155859
8352,B,B,0.14595366,0.8092509,0.044795495
8353,B,B,0.14414996,0.8088541,0.046995923
8354,A,A,0.8511409,0.03355604,0.11530312
8355,B,B,0.13700475,0.8418276,0.02116773
8356,C,C,0.34150505,0.04465071,0.6138443
8357,A,A,0.6979376,0.045837477,0.25622487
8358,A,A,0.85918236,0.040079474,0.100738145
8359,C,B,0.1535636,0.6153837,0.23105264
8360,B,B,0.030300789,0.8324282,0.13727102
8361,C,C,0.27865627,0.053981617,0.6673621
8362,B,B,0.14405096,0.736632,0.119317025
8363,C,A,0.46122748,0.23334654,0.305426
8364,B,B,0.06183616,0.8935282,0.044635706
8365,A,A,0.8753428,0.063833,0.0608242
8366,C,C,0.059322946,0.078717075,0.86195993
8367,A,A,0.89243597,0.012183771,0.09538031
8368,B,C,0.119723186,0.12232018,0.7579567
8369,C,A,0.40148413,0.21178538,0.38673046
8370,A,A,0.5769664,0.05340068,0.3696329
8371,B,B,0.3311478,0.5266842,0.14216793
8372,C,C,0.24881423,0.060231023,0.69095474
8373,C,C,0.05448005,0.029295033,0.9162249
8374,B,C,0.20165862,0.32094178,0.4773996
8375,A,A,0.825393,0.019981079,0.15462595
8376,C,C,0.25640213,0.07956487,0.664033
8377,B,B,0.04257963,0.86909467,0.08832565
8378,A,A,0.82278574,0.093423106,0.08379122
8379,A,C,0.39212868,0.07063517,0.5372362
8380,B,B,0.08205985,0.7665937,0.15134639
8381,C,C,0.3579363,0.10078083,0.5412829
8382,C,C,0.41228414,0.03300994,0.55470586
8383,C,C,0.46640027,0.054115314,0.4794845
8384,C,C,0.0945887,0.058408633,0.8470027
8385,A,C,0.3241219,0.11401204,0.5618661
8386,B,B,0.011082912,0.9813271,0.0075899777
8387,B,B,0.14276266,0.64447814,0.2127592
8388,A,A,0.82270706,0.12227571,0.055017237
8389,A,A,0.6719219,0.13546047,0.1926176
8390,B,A,0.6823274,0.2028342,0.11483841
8391,C,C,0.2686621,0.3029263,0.42841157
8392,C,C,0.063715994,0.123764314,0.8125197
8393,C,A,0.5012602,0.17459705,0.32414272
8394,B,C,0.04316225,0.18432045,0.7725173
8395,A,A,0.8168749,0.026026726,0.15709835
8396,B,B,0.113211475,0.6058559,0.28093266
8397,C,C,0.033618722,0.14400995,0.82237136
8398,B,B,0.04178979,0.9295013,0.028709002
8399,C,C,0.09371636,0.033251826,0.8730318
8400,A,A,0.9223796,0.048587147,0.02903325
8401,C,C,0.10765763,0.034547806,0.8577946
8402,B,B,0.06920866,0.6456296,0.2851617
8403,A,A,0.6464798,0.04438193,0.3091383
8404,B,B,0.09387676,0.76082826,0.14529495
8405,A,A,0.78805673,0.01779109,0.19415222
8406,B,B,0.11474562,0.80542874,0.07982569
8407,C,C,0.035827365,0.10097833,0.8631942
8408,B,C,0.055659197,0.41598225,0.5283586
8409,C,C,0.22814816,0.13846686,0.63338494
8410,B,B,0.10030815,0.67650896,0.22318283
8411,C,C,0.40319312,0.01734943,0.5794574
8412,C,C,0.13265462,0.045213666,0.82213175
8413,B,B,0.01221369,0.9751437,0.012642659
8414,B,B,0.07853293,0.76234156,0.15912549
8415,B,C,0.35951027,0.2720864,0.36840326
8416,A,A,0.8827382,0.04813893,0.069122925
8417,A,A,0.70565057,0.10840274,0.1859467
8418,A,A,0.787213,0.13816693,0.07462009
8419,C,C,0.1284943,0.10105412,0.77045155
8420,A,A,0.86689013,0.019686826,0.11342307
8421,B,B,0.04737004,0.84890085,0.10372907
8422,A,A,0.59304297,0.07225188,0.3347052
8423,B,B,0.2105961,0.69726,0.092143886
8424,C,C,0.030784218,0.08926724,0.8799486
8425,C,C,0.086041756,0.046232305,0.86772597
8426,A,A,0.5212954,0.27109402,0.20761059
8427,B,C,0.05011911,0.23700745,0.7128734
8428,B,C,0.18628329,0.22370374,0.5900129
8429,A,A,0.5563488,0.053183045,0.39046812
8430,C,C,0.41658896,0.044987734,0.5384233
8431,B,B,0.025485408,0.9240892,0.050425388
8432,B,B,0.034847803,0.9354596,0.029692601
8433,A,A,0.7575401,0.054736078,0.18772386
8434,B,B,0.08013944,0.8878023,0.03205831
8435,A,A,0.86882675,0.057966873,0.07320641
8436,A,A,0.7488102,0.052833732,0.1983561
8437,A,A,0.57339317,0.076154135,0.3504527
8438,A,A,0.52139944,0.046284005,0.43231657
8439,B,B,0.0414771,0.8757955,0.0827274
8440,C,C,0.07451182,0.06142126,0.8640669
8441,B,B,0.024024555,0.9023554,0.07362003
8442,C,C,0.07869504,0.08609029,0.8352147
8443,C,C,0.04854844,0.12579624,0.82565534
8444,A,C,0.46487,0.041498266,0.49363175
8445,C,C,0.023337128,0.053446252,0.9232166
8446,B,B,0.057867378,0.55788034,0.38425228
8447,C,C,0.11026343,0.088279195,0.8014574
8448,A,C,0.33955163,0.06749774,0.5929506
8449,B,B,0.23040572,0.5815436,0.18805063
8450,C,A,0.7310172,0.03027461,0.23870821
8451,B,B,0.2303964,0.48383197,0.28577164
8452,B,B,0.08159606,0.6459799,0.272424
8453,A,A,0.6683502,0.13399547,0.1976543
8454,C,C,0.13641545,0.11749543,0.7460891
8455,B,B,0.018637529,0.95830566,0.023056807
8456,A,A,0.5725697,0.21871579,0.20871453
8457,A,A,0.9259734,0.021883165,0.052143373
8458,B,B,0.04659109,0.53417724,0.41923162
8459,A,C,0.17928447,0.04149068,0.7792249
8460,C,C,0.22719228,0.0440908,0.7287169
8461,B,B,0.12671335,0.74907786,0.124208756
8462,A,C,0.34085312,0.08303743,0.57610947
8463,B,B,0.062120836,0.80116683,0.13671225
8464,C,C,0.09652532,0.11516703,0.78830767
8465,B,B,0.048263274,0.8978762,0.05386057
8466,B,C,0.15158074,0.41053137,0.43788785
8467,B,B,0.30485094,0.5980147,0.09713435
8468,A,A,0.689526,0.09675679,0.2137172
8469,C,C,0.10214216,0.055572964,0.84228486
8470,C,C,0.055836037,0.052725896,0.89143807
8471,B,B,0.11484265,0.79270285,0.09245446
8472,B,B,0.22519094,0.45480564,0.3200034
8473,A,B,0.45940986,0.48765698,0.052933186
8474,A,C,0.39297295,0.086701095,0.5203259
8475,A,A,0.90267164,0.054611374,0.042716987
8476,B,C,0.08220776,0.3372369,0.5805553
8477,A,A,0.9475387,0.014839048,0.03762225
8478,A,C,0.43261668,0.119697645,0.44768563
8479,B,B,0.053012203,0.88393474,0.063053004
8480,C,C,0.11706066,0.21125904,0.6716804
8481,C,C,0.09354167,0.06616393,0.8402944
8482,B,B,0.06309193,0.8585924,0.07831571
8483,B,B,0.029538272,0.8022618,0.1681999
8484,B,C,0.18100832,0.21955702,0.5994346
8485,B,B,0.027669664,0.92094713,0.051383194
8486,C,C,0.14825585,0.085001715,0.76674247
8487,A,A,0.72236365,0.041168205,0.23646815
8488,B,C,0.099747576,0.115110174,0.7851423
8489,A,A,0.67043984,0.065474704,0.26408547
8490,B,B,0.008049365,0.9842131,0.0077375523
8491,B,B,0.059055854,0.8599787,0.080965415
8492,A,A,0.8106235,0.047964573,0.14141183
8493,A,A,0.50649005,0.077505045,0.41600493
8494,B,B,0.10058905,0.5956758,0.30373508
8495,A,A,0.93432605,0.015801622,0.049872342
8496,B,B,0.06657179,0.8500898,0.08333845
8497,C,C,0.036370277,0.06547762,0.8981521
8498,C,C,0.2499619,0.050512265,0.6995259
8499,B,B,0.15151367,0.54625714,0.30222917
8500,B,B,0.042995263,0.7163616,0.24064316
8501,B,B,0.07252187,0.86907095,0.058407206
8502,B,A,0.5300203,0.15399572,0.31598395
8503,C,C,0.058672313,0.20588665,0.735441
8504,A,A,0.908627,0.04562763,0.045745432
8505,A,A,0.6767683,0.079839244,0.24339242
8506,B,B,0.01984312,0.882242,0.09791487
8507,C,C,0.30933985,0.08386249,0.60679764
8508,A,A,0.89061844,0.05252367,0.056857858
8509,C,C,0.051234055,0.04727908,0.9014868
8510,B,B,0.048363607,0.75684226,0.19479418
8511,C,B,0.13798405,0.48064935,0.38136652
8512,C,C,0.30497396,0.1810302,0.5139958
8513,B,B,0.037771817,0.82871485,0.1335133
8514,B,B,0.09716863,0.7549088,0.14792249
8515,A,C,0.30822963,0.11142072,0.5803496
8516,C,A,0.48930445,0.11305919,0.39763644
8517,A,A,0.833923,0.03143077,0.13464618
8518,B,B,0.045756355,0.90791637,0.046327274
8519,A,A,0.58761954,0.064817056,0.3475634
8520,C,C,0.065402575,0.10693221,0.8276652
8521,A,A,0.72777325,0.07184515,0.2003816
8522,C,C,0.3398862,0.08998027,0.5701335
8523,A,C,0.3048245,0.12670982,0.5684657
8524,B,B,0.059819996,0.88087195,0.059308074
8525,A,A,0.53535324,0.33224127,0.13240561
8526,B,B,0.07754817,0.66917866,0.25327316
8527,A,A,0.74338996,0.05941986,0.1971902
8528,C,A,0.79095054,0.050809916,0.1582395
8529,B,B,0.34232014,0.56784207,0.08983779
8530,B,B,0.29927924,0.50479054,0.19593017
8531,A,A,0.7654299,0.036423076,0.19814703
8532,B,B,0.048574205,0.5890505,0.36237532
8533,B,B,0.05575518,0.57420516,0.3700396
8534,B,B,0.04335423,0.9352206,0.021425113
8535,B,B,0.37950355,0.39499724,0.2254992
8536,B,B,0.18467589,0.7712921,0.04403211
8537,C,C,0.036381133,0.12142403,0.84219486
8538,C,C,0.07917224,0.033250485,0.88757724
8539,A,A,0.8207069,0.025546324,0.15374672
8540,C,C,0.06632861,0.069812715,0.8638587
8541,B,C,0.11281681,0.108067155,0.779116
8542,B,C,0.044594903,0.22393754,0.7314676
8543,C,C,0.12132529,0.07758933,0.80108535
8544,A,A,0.8731255,0.05398282,0.07289173
8545,C,C,0.29623634,0.13244106,0.57132256
8546,B,B,0.18872716,0.56752443,0.24374846
8547,A,A,0.8368875,0.03514608,0.12796634
8548,C,C,0.47685543,0.030547535,0.492597
8549,C,C,0.07095581,0.04964312,0.8794011
8550,C,C,0.031845994,0.12807089,0.8400831
8551,A,A,0.76364064,0.096159846,0.14019947
8552,A,A,0.84155416,0.041054636,0.11739122
8553,A,A,0.6345034,0.15024579,0.21525082
8554,B,A,0.5484834,0.37470207,0.076814614
8555,A,A,0.92913985,0.03571083,0.03514939
8556,A,A,0.88319284,0.0321034,0.084703706
8557,A,A,0.7996791,0.02418718,0.17613372
8558,B,B,0.025060806,0.90941507,0.06552415
8559,C,C,0.41788584,0.047028143,0.53508604
8560,B,B,0.09987245,0.8481313,0.05199625
8561,C,C,0.07468374,0.069670424,0.85564584
8562,B,A,0.44416642,0.34996873,0.20586477
8563,B,B,0.04802238,0.93503284,0.016944695
8564,A,A,0.44317776,0.32045642,0.23636577
8565,C,C,0.06636206,0.092147164,0.8414908
8566,C,C,0.07894143,0.049378168,0.87168044
8567,A,A,0.7609347,0.07987288,0.15919249
8568,C,C,0.06353537,0.04586638,0.89059824
8569,B,B,0.024365246,0.7086703,0.2669644
8570,A,C,0.455951,0.07549464,0.4685543
8571,A,A,0.7316835,0.06363828,0.20467828
8572,C,C,0.05558704,0.03952071,0.9048922
8573,C,C,0.048779164,0.036320265,0.91490054
8574,B,B,0.14255139,0.69514686,0.16230176
8575,B,B,0.15119344,0.8287712,0.020035343
8576,A,C,0.40764007,0.08175585,0.5106041
8577,B,B,0.034925777,0.7544527,0.21062149
8578,B,B,0.03715597,0.92925936,0.03358476
8579,B,B,0.026797831,0.89443785,0.07876435
8580,B,B,0.29762897,0.5760111,0.12635994
8581,B,B,0.10476589,0.72784054,0.16739358
8582,B,B,0.05252486,0.48107633,0.46639875
8583,B,C,0.050567713,0.19898212,0.7504502
8584,A,A,0.9410542,0.021154998,0.037790794
8585,A,A,0.944903,0.021822978,0.033273954
8586,B,B,0.17759232,0.5168102,0.3055975
8587,A,C,0.2694359,0.22285704,0.507707
8588,B,B,0.04739234,0.91539526,0.03721237
8589,A,A,0.6758841,0.048609864,0.27550602
8590,A,A,0.6729385,0.027847016,0.29921445
8591,C,C,0.032921404,0.06751952,0.8995591
8592,B,A,0.527418,0.31581053,0.1567715
8593,A,A,0.79951537,0.12885864,0.071626
8594,B,C,0.06443579,0.2909808,0.6445834
8595,B,B,0.08191045,0.6120026,0.3060869
8596,A,A,0.830389,0.03554752,0.13406345
8597,C,C,0.031992376,0.20473427,0.76327336
8598,C,A,0.44469225,0.1438122,0.4114955
8599,C,C,0.044573255,0.06454796,0.89087874
8600,C,C,0.080644555,0.10244444,0.816911
8601,B,B,0.022473015,0.90094095,0.076586016
8602,C,C,0.01945489,0.039203182,0.941342
8603,A,A,0.58787847,0.09876529,0.31335634
8604,A,A,0.86993223,0.06888746,0.06118024
8605,B,B,0.034157313,0.764783,0.20105967
8606,C,C,0.20615335,0.067323744,0.7265229
8607,B,B,0.28678027,0.61968976,0.09352993
8608,A,A,0.6644791,0.20210281,0.13341811
8609,B,B,0.043539833,0.92903423,0.027425922
8610,B,B,0.020542888,0.9149113,0.0645458
8611,A,A,0.8671886,0.026645645,0.10616586
8612,B,A,0.62246203,0.29146102,0.08607698
8613,A,A,0.65542203,0.29109916,0.053478733
8614,C,C,0.13790654,0.0780692,0.78402424
8615,A,A,0.803822,0.061815172,0.13436289
8616,B,B,0.05491562,0.9215782,0.02350615
8617,A,A,0.8662319,0.06259135,0.0711767
8618,C,C,0.08464448,0.0839931,0.8313624
8619,A,A,0.8062524,0.12058689,0.07316067
8620,C,C,0.16681926,0.08600378,0.74717695
8621,C,C,0.31952435,0.11999363,0.560482
8622,B,C,0.025758578,0.2724445,0.7017969
8623,A,A,0.9662429,0.008632507,0.025124485
8624,A,A,0.7318505,0.028207246,0.23994224
8625,B,B,0.03709751,0.8875314,0.075371034
8626,A,C,0.34805477,0.2403395,0.41160575
8627,A,A,0.8619239,0.04722935,0.09084676
8628,C,C,0.2743337,0.08207287,0.64359343
8629,B,B,0.14930907,0.73890764,0.11178333
8630,A,A,0.79287374,0.04580734,0.16131891
8631,B,B,0.02924908,0.94057053,0.03018038
8632,A,A,0.8888016,0.044604715,0.066593744
8633,C,C,0.26147377,0.046117503,0.69240874
8634,A,A,0.8798007,0.031622782,0.08857654
8635,B,C,0.1040951,0.35528126,0.54062366
8636,B,A,0.656707,0.24808003,0.09521301
8637,B,B,0.15970321,0.6198512,0.2204457
8638,B,B,0.34226763,0.5250544,0.13267799
8639,B,B,0.45555457,0.48285222,0.061593164
8640,B,B,0.21324944,0.63030565,0.1564449
8641,B,B,0.29079366,0.43648028,0.27272615
8642,C,C,0.07828688,0.00838572,0.9133274
8643,B,B,0.15621598,0.646686,0.19709796
8644,B,B,0.13997966,0.8021264,0.057893965
8645,C,C,0.1879329,0.057354666,0.75471246
8646,C,C,0.28748202,0.10723224,0.60528576
8647,A,A,0.8507248,0.054625373,0.09464973
8648,C,C,0.44719422,0.08555105,0.46725476
8649,A,A,0.6309609,0.18777563,0.18126345
8650,C,C,0.099391624,0.037980624,0.86262774
8651,C,C,0.14421627,0.036071897,0.81971186
8652,A,A,0.93328726,0.025164485,0.0415483
8653,C,C,0.15043792,0.048437975,0.8011241
8654,C,C,0.19017984,0.059952598,0.74986756
8655,A,A,0.8376134,0.033713322,0.12867327
8656,C,C,0.10743385,0.054740284,0.8378259
8657,A,A,0.8557671,0.06262221,0.08161064
8658,B,B,0.10474418,0.6358857,0.25937015
8659,A,A,0.737291,0.06314454,0.19956444
8660,B,B,0.075883545,0.86949116,0.05462529
8661,B,C,0.06967317,0.16592082,0.76440597
8662,C,C,0.25267273,0.06473892,0.68258834
8663,A,A,0.8400052,0.115359165,0.044635605
8664,B,B,0.13030025,0.79710525,0.072594464
8665,A,A,0.92467165,0.02398801,0.051340353
8666,B,B,0.1855205,0.7121065,0.10237288
