,actual_label,predicted_label,prob_class_A,prob_class_B,prob_class_C
8235,B,C,0.17392403,0.31463084,0.5114451
8236,C,C,0.3291873,0.04743584,0.62337685
8237,A,A,0.72890973,0.015013619,0.25607663
8238,A,A,0.8204139,0.07561559,0.10397052
8239,B,B,0.04708118,0.85394835,0.098970436
8240,C,A,0.5487788,0.0772934,0.37392786
8241,C,C,0.37268278,0.04702574,0.5802915
8242,A,A,0.76188153,0.12390884,0.114209644
8243,A,A,0.8375494,0.054451074,0.10799962
8244,A,A,0.8772561,0.029953627,0.0927903
8245,C,B,0.28881168,0.47915074,0.23203759
8246,C,B,0.021727817,0.8355053,0.1427668
8247,A,A,0.822086,0.07422245,0.1036915
8248,C,C,0.1069718,0.050017316,0.84301096
8249,A,A,0.9861574,0.0031274538,0.010715167
8250,C,B,0.08183656,0.861417,0.056746405
8251,B,B,0.13513406,0.8132375,0.05162854
8252,A,A,0.9797855,0.003286515,0.016927948
8253,A,A,0.6855922,0.016787617,0.2976202
8254,B,B,0.031126387,0.94187194,0.027001726
8255,C,C,0.10228395,0.4029609,0.4947551
8256,A,A,0.8120331,0.06170287,0.126264
8257,B,B,0.30644011,0.48304725,0.21051264
8258,A,A,0.92890906,0.013053811,0.058037095
8259,C,C,0.037483413,0.14888546,0.8136312
8260,B,B,0.053596817,0.91676164,0.029641584
8261,C,C,0.05358578,0.07063122,0.875783
8262,B,B,0.01664063,0.9637584,0.019601004
8263,C,C,0.02696345,0.47802532,0.49501118
8264,C,C,0.19500603,0.096111424,0.7088825
8265,C,C,0.08897716,0.2217227,0.6893002
8266,B,A,0.5076728,0.3300272,0.16230011
8267,B,B,0.23430037,0.6947219,0.0709777
8268,C,C,0.08436714,0.19161709,0.72401583
8269,A,A,0.83719045,0.018457696,0.14435184
8270,C,B,0.09722531,0.6714968,0.23127784
8271,B,B,0.03567884,0.9324872,0.031834036
8272,A,A,0.9465878,0.010684804,0.042727377
8273,C,C,0.03537876,0.16832153,0.7962997
8274,B,B,0.061684534,0.8260943,0.11222118
8275,B,B,0.2238951,0.71276367,0.063341305
8276,B,B,0.1540734,0.79148996,0.05443666
8277,C,C,0.12517501,0.41519272,0.45963234
8278,C,B,0.038991988,0.8196234,0.14138453
8279,C,C,0.050911658,0.47180393,0.4772843
8280,A,A,0.9721397,0.0036774673,0.02418288
8281,B,B,0.091499366,0.85299295,0.055507693
8282,C,C,0.44424275,0.069407806,0.48634946
8283,A,A,0.9668891,0.0078002336,0.025310699
8284,B,A,0.4692729,0.30339542,0.22733168
8285,C,B,0.10823131,0.458068,0.43370068
8286,B,B,0.06865075,0.89536476,0.035984438
8287,B,B,0.15505707,0.76469886,0.080244064
8288,C,B,0.23962599,0.4879106,0.27246338
8289,B,B,0.05237772,0.8305121,0.11711024
8290,B,B,0.031760104,0.9422299,0.026010022
8291,B,B,0.04580037,0.8956184,0.058581267
8292,C,C,0.1253163,0.028737467,0.84594625
8293,C,C,0.26226878,0.04135702,0.6963742
8294,B,B,0.1387829,0.8241793,0.037037868
8295,B,B,0.058445256,0.90721875,0.03433596
8296,B,B,0.038058277,0.9459391,0.016002573
8297,C,C,0.0816734,0.038845155,0.87948143
8298,C,A,0.46778506,0.09309431,0.43912068
8299,B,B,0.024672829,0.95017743,0.025149789
8300,C,C,0.1109369,0.07971958,0.8093436
8301,C,C,0.026359418,0.47550312,0.49813747
8302,B,B,0.1195729,0.7985185,0.08190869
8303,C,A,0.36564907,0.29631764,0.33803326
8304,B,B,0.11469383,0.83270025,0.05260592
8305,C,C,0.35058922,0.050451357,0.59895945
8306,C,A,0.5612111,0.12758629,0.31120256
8307,A,A,0.7480676,0.1542422,0.09769023
8308,B,B,0.050756853,0.9205032,0.028739978
8309,C,A,0.66745263,0.044107277,0.2884401
8310,A,A,0.91331923,0.018371738,0.06830904
8311,A,A,0.91740495,0.029020252,0.053574756
8312,B,A,0.4477098,0.3770818,0.17520832
8313,C,B,0.22621405,0.5660086,0.20777737
8314,B,B,0.07237554,0.8938661,0.03375842
8315,C,C,0.18944153,0.07937477,0.73118377
8316,C,C,0.2034223,0.04140374,0.7551739
8317,B,B,0.13265246,0.7244444,0.14290312
8318,B,B,0.028075727,0.959453,0.012471242
8319,B,B,0.032843404,0.86381155,0.10334505
8320,C,A,0.74037945,0.035946872,0.22367372
8321,C,C,0.019727362,0.053355187,0.9269174
8322,C,A,0.9126847,0.0042309444,0.08308436
8323,B,B,0.0133106345,0.9757028,0.010986569
8324,B,B,0.34706104,0.53563434,0.11730464
8325,B,B,0.02793224,0.9543371,0.017730668
8326,A,A,0.87275714,0.044959333,0.08228355
8327,C,C,0.16400501,0.21942781,0.61656725
8328,A,A,0.79638255,0.040649336,0.16296814
8329,C,C,0.291972,0.05634936,0.6516786
8330,C,A,0.5443104,0.1350944,0.32059518
8331,C,C,0.13143393,0.09488744,0.7736786
8332,C,C,0.19774505,0.032788437,0.7694665
8333,B,B,0.051282775,0.9270193,0.021697912
8334,B,B,0.012629272,0.9788124,0.0085584335
8335,C,B,0.08721682,0.54423314,0.3685501
8336,C,C,0.07748555,0.041954026,0.88056046
8337,A,A,0.71850604,0.08866051,0.19283344
8338,A,A,0.48244834,0.356017,0.16153474
8339,C,C,0.07477244,0.020822318,0.90440524
8340,A,B,0.14849691,0.78233594,0.069167204
8341,C,C,0.42645532,0.029754546,0.54379016
8342,A,A,0.6016609,0.16735893,0.2309802
8343,C,C,0.11071771,0.095304094,0.79397815
8344,B,B,0.17717648,0.73454934,0.08827425
8345,A,A,0.85027957,0.047096036,0.10262437
8346,B,B,0.08801817,0.80633485,0.10564704
8347,C,C,0.11292459,0.08417046,0.80290496
8348,A,A,0.9776855,0.0050549596,0.017259585
8349,A,A,0.95641613,0.008368648,0.03521534
8350,C,C,0.04018795,0.057314783,0.90249723
8351,B,B,0.024451744,0.96328115,0.012267073
8352,B,B,0.033474453,0.9161988,0.05032678
8353,B,B,0.085044034,0.8382424,0.07671354
8354,C,C,0.28468883,0.050735425,0.6645758
8355,A,A,0.87137675,0.043508776,0.08511446
8356,A,A,0.88677925,0.045769352,0.06745147
8357,A,A,0.98492014,0.0034784405,0.01160146
8358,A,A,0.9554556,0.0068176873,0.03772666
8359,C,C,0.092511974,0.33955896,0.5679291
8360,A,A,0.94233215,0.010720361,0.04694751
8361,C,C,0.33060414,0.3238984,0.34549743
8362,C,C,0.40236524,0.03669748,0.5609373
8363,B,B,0.0438983,0.502126,0.4539757
8364,C,A,0.5406981,0.0494932,0.4098087
8365,C,C,0.14518525,0.38120115,0.4736136
8366,A,A,0.9546374,0.0063849916,0.03897759
8367,B,B,0.008737368,0.9828241,0.008438609
8368,A,A,0.9435671,0.011292158,0.045140713
8369,A,B,0.36848375,0.42189854,0.20961772
8370,C,C,0.09619077,0.078883484,0.8249257
8371,A,A,0.90782225,0.025151882,0.06702584
8372,B,B,0.061745312,0.9088513,0.029403342
8373,A,A,0.7996564,0.036990866,0.16335273
8374,A,A,0.9649899,0.0064866105,0.028523462
8375,A,A,0.9187762,0.018351497,0.0628722
8376,A,A,0.8379913,0.012240689,0.14976798
8377,C,A,0.546199,0.056830898,0.39697006
8378,B,B,0.016119115,0.9653509,0.018529939
8379,B,A,0.6446461,0.22889833,0.12645556
8380,A,A,0.9199342,0.017519351,0.062546395
8381,C,A,0.70019734,0.07203673,0.22776596
8382,A,A,0.8997197,0.022439342,0.077840894
8383,B,B,0.17423369,0.69524574,0.13052054
8384,A,A,0.9831887,0.0033226095,0.013488735
8385,A,A,0.8958791,0.012779626,0.09134124
8386,A,A,0.9843205,0.0022513866,0.013428044
8387,B,B,0.012812108,0.9625742,0.024613619
8388,A,A,0.9090254,0.012316378,0.0786583
8389,C,C,0.067970484,0.20850073,0.7235288
8390,B,B,0.026858399,0.9283153,0.044826254
8391,B,B,0.027207261,0.87835914,0.094433606
8392,A,A,0.9662814,0.004447033,0.029271495
8393,B,B,0.23296799,0.66604626,0.100985765
8394,C,C,0.22089203,0.12821075,0.65089726
8395,B,B,0.118111245,0.8201834,0.061705295
8396,A,A,0.96719074,0.0052585094,0.027550748
8397,B,B,0.07703966,0.8048261,0.118134275
8398,A,A,0.9567714,0.0086134225,0.034615252
8399,C,C,0.043270268,0.045088112,0.9116416
8400,A,A,0.9634199,0.008719571,0.0278606
8401,C,C,0.22948514,0.07328369,0.6972312
8402,A,A,0.976259,0.0047936155,0.018947395
8403,A,A,0.96417546,0.003419523,0.032404974
8404,C,C,0.12348614,0.06540954,0.8111043
8405,B,B,0.1566681,0.80161864,0.0417133
8406,B,B,0.0854672,0.8532781,0.061254703
8407,B,B,0.030584684,0.8981402,0.07127508
8408,C,A,0.7913514,0.05113937,0.15750924
8409,A,A,0.9012964,0.01955287,0.07915068
8410,B,B,0.022004897,0.9644119,0.01358318
8411,C,C,0.34099615,0.1254293,0.5335746
8412,A,A,0.954338,0.01208851,0.033573415
8413,A,C,0.3106071,0.09659605,0.5927968
8414,A,A,0.9679087,0.007271579,0.024819698
8415,B,B,0.07231831,0.87343395,0.05424777
8416,B,B,0.036707066,0.7938226,0.16947031
8417,C,C,0.08411162,0.05488493,0.8610034
8418,B,B,0.08086634,0.7096408,0.2094928
8419,B,B,0.16029258,0.64909565,0.19061173
8420,B,B,0.09662243,0.8656361,0.03774143
8421,A,A,0.95673966,0.00952182,0.033738554
8422,A,A,0.9566509,0.008563986,0.034785096
8423,B,B,0.42895785,0.45632273,0.114719406
8424,A,A,0.9607037,0.0076844995,0.031611864
8425,C,A,0.8389105,0.014902063,0.1461874
8426,A,A,0.45807454,0.43177447,0.110151045
8427,A,A,0.9206509,0.014527682,0.06482144
8428,A,A,0.94006234,0.01126177,0.048675813
8429,B,B,0.055940118,0.8780377,0.06602225
8430,B,B,0.02580306,0.9598669,0.014329969
8431,A,A,0.93266684,0.007853265,0.059479877
8432,A,A,0.9595486,0.0064899,0.033961494
8433,C,C,0.3576486,0.162139,0.4802123
8434,B,B,0.058369506,0.9208339,0.020796582
8435,B,B,0.3175917,0.5852338,0.097174525
8436,A,A,0.9516509,0.01152714,0.036821935
8437,B,B,0.022633584,0.943672,0.03369443
8438,B,A,0.8305661,0.046170358,0.123263545
8439,C,C,0.17710519,0.06241599,0.76047885
8440,A,A,0.9607861,0.010130624,0.029083349
8441,A,A,0.88668203,0.008303619,0.105014294
8442,C,C,0.14105146,0.17688459,0.682064
8443,B,B,0.08117951,0.8764206,0.04239993
8444,B,B,0.062386956,0.7563126,0.18130043
8445,B,B,0.06258834,0.88708955,0.050322026
8446,A,A,0.94836116,0.00885877,0.0427801
8447,C,C,0.14778768,0.37068126,0.48153105
8448,C,C,0.035262406,0.029634437,0.9351031
8449,C,C,0.19498354,0.056315348,0.7487011
8450,A,A,0.9556597,0.011573599,0.032766666
8451,A,A,0.84439987,0.027757851,0.1278422
8452,A,A,0.98788816,0.0026060503,0.009505801
8453,C,C,0.30506542,0.06501129,0.6299233
8454,B,B,0.11732947,0.79503876,0.08763176
8455,B,B,0.028562106,0.95972186,0.011715992
8456,C,C,0.30938435,0.03336241,0.6572533
8457,B,B,0.0515818,0.92528564,0.023132592
8458,C,C,0.046693627,0.029554274,0.9237521
8459,B,B,0.076822914,0.88116574,0.04201133
8460,B,B,0.075265884,0.8541776,0.07055656
8461,B,B,0.028482705,0.9504001,0.021117056
8462,C,C,0.07247301,0.11312827,0.8143987
8463,C,C,0.19939233,0.114253424,0.6863543
8464,C,C,0.30968583,0.088081814,0.6022324
8465,A,A,0.960172,0.0100941565,0.02973382
8466,A,A,0.94666535,0.008541986,0.04479274
8467,A,A,0.82037795,0.043777455,0.13584466
8468,A,A,0.9670543,0.0048883576,0.028057331
8469,B,B,0.038996357,0.9097708,0.05123279
8470,A,A,0.9812355,0.0046572224,0.014107224
8471,C,A,0.65984637,0.067376256,0.27277747
8472,C,C,0.07523332,0.3037253,0.6210414
8473,C,C,0.06370564,0.12017066,0.8161238
8474,C,C,0.10229098,0.051036008,0.84667295
8475,C,C,0.31222078,0.1175875,0.57019174
8476,B,B,0.069738746,0.7048368,0.22542442
8477,C,A,0.6630397,0.02062316,0.3163371
8478,A,A,0.9013546,0.04809235,0.050552987
8479,A,A,0.9585021,0.0068401764,0.03465769
8480,C,C,0.078937836,0.20554139,0.71552074
8481,B,B,0.016282847,0.96660465,0.017112419
8482,B,B,0.031695638,0.9510766,0.01722775
8483,C,C,0.09718363,0.2013148,0.7015016
8484,C,C,0.27331215,0.22652802,0.5001598
8485,A,B,0.22474346,0.62827694,0.1469796
8486,B,B,0.029015891,0.9127831,0.05820105
8487,C,C,0.227083,0.15499713,0.61791986
8488,A,A,0.94818664,0.011251869,0.040561516
8489,A,A,0.95248014,0.006705984,0.040813908
8490,A,A,0.95560604,0.00952701,0.03486693
8491,A,A,0.9857041,0.0025536038,0.011742244
8492,B,B,0.033096783,0.95345104,0.013452137
8493,C,C,0.082120694,0.080207475,0.8376718
8494,A,C,0.35283068,0.038104158,0.6090652
8495,B,C,0.15233085,0.18102074,0.66664845
8496,A,A,0.9819548,0.0029047157,0.015140543
8497,C,C,0.23992997,0.047257748,0.71281236
8498,B,B,0.06697491,0.8652412,0.06778389
8499,C,A,0.6542942,0.03250025,0.31320548
8500,C,C,0.33334854,0.025105573,0.6415459
8501,B,B,0.0068472037,0.98838115,0.004771697
8502,C,C,0.13868445,0.017624147,0.84369147
8503,B,A,0.71856016,0.049419906,0.23201993
8504,A,A,0.9671866,0.0060710497,0.026742322
8505,B,B,0.024504501,0.9340752,0.041420408
8506,B,B,0.033053108,0.9478923,0.019054513
8507,B,B,0.21710752,0.67593896,0.10695355
8508,A,A,0.9246345,0.015158748,0.06020676
8509,A,A,0.95492136,0.010707291,0.03437143
8510,C,B,0.035475,0.50922596,0.45529896
8511,A,A,0.9692919,0.008585301,0.022122871
8512,B,C,0.23475108,0.21772179,0.5475271
8513,A,A,0.97505367,0.0026936564,0.022252712
8514,C,C,0.02077156,0.026525596,0.9527029
8515,B,B,0.030567974,0.83074385,0.13868825
8516,C,A,0.7627242,0.05305728,0.18421845
8517,A,B,0.16588607,0.66102105,0.17309289
8518,B,B,0.038714837,0.53715694,0.42412823
8519,C,C,0.23285185,0.23539986,0.53174835
8520,A,B,0.06943482,0.90065926,0.029905913
8521,B,B,0.06706099,0.8802885,0.052650467
8522,C,C,0.10074381,0.09233353,0.8069226
8523,B,B,0.17467058,0.74265015,0.08267923
8524,B,B,0.035115685,0.92809975,0.036784675
8525,B,B,0.071620636,0.5203402,0.4080392
8526,A,A,0.9939287,0.00073775026,0.0053335377
8527,B,B,0.25765324,0.4667482,0.27559853
8528,C,C,0.04746493,0.12437549,0.8281596
8529,B,B,0.008085493,0.9749274,0.01698711
8530,B,A,0.4969636,0.18360294,0.31943345
8531,A,A,0.99420726,0.0007366594,0.0050559994
8532,C,C,0.32796237,0.21678464,0.45525298
8533,A,A,0.9357911,0.007849488,0.056359503
8534,B,B,0.2449207,0.63909924,0.11598004
8535,C,C,0.106454186,0.14472988,0.74881595
8536,A,A,0.863794,0.028247803,0.10795819
8537,A,A,0.43175605,0.36300537,0.20523855
8538,C,A,0.60317373,0.037193358,0.35963288
8539,A,A,0.82968736,0.040724747,0.12958795
8540,B,B,0.046232,0.8897703,0.063997604
8541,A,A,0.9705368,0.0032884744,0.026174664
8542,C,A,0.9214837,0.018279722,0.060236614
8543,B,B,0.0695417,0.8594583,0.070999995
8544,C,C,0.04362857,0.07962635,0.87674505
8545,A,A,0.65036774,0.06977397,0.27985835
8546,C,C,0.06901019,0.09439895,0.8365909
8547,A,A,0.9892203,0.0017746359,0.00900502
8548,A,A,0.92177653,0.021229975,0.056993507
8549,A,A,0.9681616,0.0025844048,0.029254055
8550,C,C,0.029101873,0.07134885,0.89954925
8551,B,B,0.041306783,0.9112954,0.04739785
8552,B,B,0.11255588,0.811567,0.07587715
8553,B,B,0.111464545,0.82566607,0.06286936
8554,A,A,0.9895281,0.0017687201,0.008703131
8555,A,A,0.6156411,0.16579805,0.21856089
8556,A,A,0.900355,0.027241506,0.07240355
8557,B,B,0.03008477,0.91728914,0.052626137
8558,C,C,0.22162162,0.03825566,0.74012274
8559,C,C,0.13495389,0.03656766,0.82847846
8560,A,A,0.9664755,0.0059081344,0.027616452
8561,C,C,0.19977644,0.02862882,0.7715947
8562,C,C,0.04253898,0.26434323,0.69311774
8563,A,A,0.9129354,0.013002965,0.07406164
8564,A,A,0.8359953,0.07214913,0.09185559
8565,C,C,0.07175895,0.06974632,0.85849476
8566,B,B,0.029063623,0.9551721,0.015764331
8567,A,A,0.93832314,0.015956612,0.04572027
8568,B,B,0.02084829,0.96095484,0.018196864
8569,C,A,0.5614837,0.123698816,0.3148174
8570,A,A,0.9333565,0.013017069,0.053626403
8571,B,B,0.009992087,0.94727683,0.042731054
8572,C,A,0.8332201,0.06622785,0.10055198
8573,A,A,0.9686735,0.0043426966,0.026983803
8574,A,A,0.972089,0.00494192,0.022969123
8575,B,B,0.043176204,0.91841704,0.0384068
8576,A,A,0.9367858,0.014172008,0.049042106
8577,A,A,0.5554938,0.21503296,0.2294733
8578,A,A,0.8060212,0.081773214,0.11220553
8579,C,C,0.14653084,0.10065187,0.7528173
8580,B,A,0.4310734,0.26697758,0.30194902
8581,C,C,0.31611764,0.10551154,0.57837087
8582,A,A,0.8160877,0.091822654,0.092089646
8583,B,B,0.13688911,0.7881715,0.07493941
8584,B,B,0.024851466,0.838137,0.13701162
8585,A,A,0.9741905,0.0029333942,0.022876127
8586,A,B,0.2982141,0.5942083,0.10757755
8587,A,A,0.9628809,0.008499505,0.028619567
8588,C,C,0.026205052,0.067935035,0.90585995
8589,A,A,0.8865783,0.025114903,0.088306755
8590,C,C,0.25374672,0.058253948,0.6879993
8591,A,A,0.9811585,0.004071094,0.014770302
8592,C,C,0.039478946,0.090484776,0.8700363
8593,A,A,0.79809463,0.016607115,0.18529831
8594,B,C,0.16263641,0.10811588,0.72924775
8595,C,C,0.043327443,0.15709262,0.79958
8596,C,C,0.090536304,0.031283915,0.8781798
8597,A,A,0.89036316,0.021711683,0.08792515
8598,C,C,0.4340478,0.08545452,0.48049772
8599,C,C,0.041090306,0.05223477,0.9066749
8600,A,A,0.9218498,0.02334969,0.05480061
8601,A,A,0.9649053,0.005314675,0.02978007
8602,B,B,0.095403865,0.8489173,0.055678774
8603,B,B,0.074730545,0.86378735,0.0614821
8604,C,C,0.22555615,0.3065513,0.46789256
8605,A,A,0.9629779,0.0026621348,0.034359988
8606,C,B,0.06535857,0.79563534,0.13900605
8607,C,C,0.038268145,0.026739506,0.9349923
8608,B,B,0.056547295,0.91986716,0.0235855
8609,A,A,0.99295604,0.0009583353,0.0060855923
8610,A,A,0.9471437,0.016673584,0.036182743
8611,C,C,0.24665184,0.029786648,0.7235616
8612,C,C,0.3559759,0.15573117,0.48829287
8613,B,C,0.046733145,0.42688704,0.5263798
8614,B,B,0.30606022,0.60534364,0.08859615
8615,A,A,0.9813906,0.0024213106,0.016188035
8616,B,B,0.034436595,0.91526353,0.050299805
8617,B,B,0.076065674,0.8674243,0.05651007
8618,B,B,0.059849102,0.7281621,0.21198884
8619,A,A,0.7460538,0.04820603,0.2057402
8620,B,B,0.1843716,0.72508556,0.09054287
8621,A,A,0.90908843,0.0265062,0.0644054
8622,C,C,0.45780045,0.048598032,0.49360153
8623,C,A,0.83377665,0.015856128,0.15036723
8624,A,A,0.9416502,0.007961648,0.050388113
8625,B,B,0.30589205,0.60895705,0.08515091
8626,C,A,0.46646786,0.08107371,0.4524584
8627,C,C,0.108339466,0.027835924,0.86382467
8628,A,A,0.84496075,0.025839983,0.12919931
8629,C,A,0.7690674,0.03697305,0.19395953
8630,B,B,0.005837561,0.98834586,0.0058166916
8631,B,B,0.08457709,0.85774195,0.05768105
8632,A,A,0.92128444,0.006469629,0.072246015
8633,C,C,0.11300636,0.038133193,0.84886044
8634,C,B,0.14689651,0.62580925,0.22729427
8635,A,A,0.98024565,0.0031078088,0.016646488
8636,B,B,0.17979747,0.718596,0.10160658
8637,C,C,0.06064644,0.19640824,0.7429454
8638,C,C,0.060950525,0.09543586,0.8436136
8639,C,A,0.61349696,0.043785963,0.34271714
8640,A,A,0.7787457,0.03450588,0.18674837
8641,B,B,0.017574338,0.94706637,0.035359308
8642,C,B,0.2733352,0.61671716,0.109947674
8643,B,B,0.09771154,0.85771924,0.04456924
8644,C,C,0.05203708,0.12123724,0.8267256
8645,B,B,0.044853758,0.87036675,0.08477945
8646,B,B,0.03882259,0.9309308,0.030246664
8647,C,C,0.03297873,0.26219368,0.70482755
8648,B,B,0.038403705,0.94610405,0.015492173
8649,C,C,0.34270784,0.042279217,0.61501294
8650,A,A,0.6723434,0.20098825,0.1266684
8651,A,A,0.9724051,0.0047386084,0.022856401
8652,C,C,0.13718061,0.1327784,0.730041
8653,B,B,0.026775157,0.9509455,0.022279337
8654,C,C,0.06840256,0.1067609,0.8248366
8655,B,B,0.13215145,0.7223865,0.14546205
8656,B,B,0.024161957,0.9531819,0.022656059
8657,B,B,0.09374599,0.84541065,0.06084342
8658,C,C,0.20178916,0.036502123,0.7617087
8659,B,C,0.15148078,0.27523834,0.57328093
8660,A,C,0.14335787,0.1971461,0.65949607
8661,A,A,0.9681805,0.0040231184,0.027796384
8662,C,A,0.71907485,0.029956022,0.25096908
8663,C,C,0.1751503,0.061695274,0.76315445
8664,C,C,0.11784524,0.077834584,0.80432016
8665,A,A,0.9706727,0.0063646976,0.022962568
8666,B,B,0.06876727,0.89803135,0.033201456
8667,A,A,0.63955104,0.05696881,0.30348012
8668,B,B,0.25516066,0.6244125,0.12042678
8669,A,A,0.9671884,0.008743958,0.024067612
8670,A,A,0.8134616,0.051280003,0.13525838
8671,A,A,0.89257234,0.024185251,0.08324241
8672,B,B,0.16507031,0.72573835,0.1091913
8673,B,B,0.016017817,0.9701484,0.013833759
8674,C,B,0.056837335,0.74649125,0.1966714
8675,C,C,0.048665285,0.054221597,0.89711314
8676,B,A,0.4335645,0.29189768,0.2745377
8677,C,C,0.15015696,0.10532848,0.7445146
8678,B,B,0.03904852,0.936156,0.024795463
8679,B,B,0.041243955,0.93568575,0.023070369
8680,C,C,0.2141865,0.33442155,0.45139194
8681,B,B,0.059736215,0.9088344,0.03142937
8682,C,C,0.11879944,0.21553102,0.66566956
8683,A,A,0.986673,0.0030425014,0.010284462
8684,C,C,0.098967515,0.069915324,0.8311171
8685,A,A,0.80878425,0.025107032,0.16610871
8686,A,A,0.9556105,0.007283551,0.03710596
8687,A,A,0.9386714,0.018588489,0.042740125
8688,B,B,0.059348248,0.90445834,0.03619342
8689,A,A,0.8450916,0.091184884,0.06372355
8690,B,B,0.10145351,0.8481841,0.050362367
8691,C,A,0.89295316,0.032892786,0.07415415
8692,B,B,0.029866245,0.9132249,0.05690886
8693,B,B,0.028538007,0.9505478,0.020914204
8694,C,C,0.23553054,0.21912926,0.54534024
8695,C,A,0.6022875,0.076900765,0.32081184
8696,B,B,0.10967493,0.8457687,0.044556316
8697,A,A,0.7728725,0.09064088,0.13648674
8698,A,A,0.7501107,0.090053484,0.15983577
8699,A,A,0.95410156,0.004895063,0.041003406
8700,A,A,0.9414251,0.008439797,0.050135143
8701,C,C,0.18334083,0.066206545,0.7504526
8702,B,B,0.015797408,0.93544626,0.04875637
8703,B,B,0.063834205,0.8662017,0.069964156
8704,A,A,0.99538827,0.00056170154,0.0040499945
8705,A,A,0.96609,0.010910364,0.02299968
8706,C,B,0.05669712,0.5621959,0.381107
8707,B,B,0.17030972,0.7619002,0.06779005
8708,B,B,0.19043905,0.730812,0.07874894
8709,B,B,0.071859464,0.8590652,0.069075376
8710,B,B,0.2842697,0.5960863,0.11964404
8711,B,B,0.14581585,0.6696262,0.18455794
8712,B,B,0.013896246,0.9787909,0.007312817
8713,B,B,0.05860115,0.89228815,0.04911067
8714,B,B,0.05838374,0.86348504,0.078131236
8715,A,A,0.8067782,0.02494113,0.16828066
8716,C,C,0.15433243,0.07578555,0.7698821
8717,B,B,0.37044,0.46450365,0.16505638
8718,A,A,0.7804801,0.03799996,0.18151997
8719,C,C,0.38237342,0.056480393,0.5611462
8720,C,B,0.06647587,0.8854994,0.04802472
8721,B,B,0.20478281,0.71924174,0.07597543
8722,C,C,0.17710519,0.06241599,0.76047885
8723,B,B,0.1844421,0.61748946,0.19806844
8724,B,B,0.053046055,0.903714,0.043239925
8725,C,C,0.16700657,0.08314107,0.74985236
8726,A,A,0.875961,0.027870191,0.096168846
8727,C,C,0.123055525,0.32391047,0.553034
8728,C,C,0.13015626,0.16801591,0.7018278
8729,A,A,0.87025535,0.04431207,0.0854326
8730,B,B,0.033988647,0.9398113,0.026200071
8731,A,A,0.5827912,0.046393164,0.3708156
8732,A,A,0.9902478,0.0011831719,0.0085690385
8733,B,B,0.07869681,0.8638733,0.057429958
8734,B,B,0.11380112,0.81541234,0.07078665
8735,C,C,0.15711366,0.025611453,0.8172749
8736,C,B,0.02187509,0.9681171,0.010007783
8737,B,B,0.030588098,0.8914874,0.07792444
8738,B,B,0.014336997,0.97750443,0.00815853
8739,A,A,0.66797024,0.057910137,0.27411965
8740,A,A,0.81759936,0.047927007,0.13447362
8741,C,C,0.16764492,0.08249616,0.7498589
8742,A,A,0.8991646,0.023349877,0.07748551
8743,A,A,0.6242607,0.17155795,0.20418131
8744,A,A,0.9143249,0.025957085,0.059718005
8745,C,C,0.07056319,0.04075469,0.88868207
8746,C,C,0.20276783,0.30262932,0.4946028
8747,A,A,0.9847178,0.001280524,0.014001688
8748,A,A,0.9521901,0.009610833,0.038199004
8749,B,B,0.19000448,0.7219406,0.08805493
8750,A,A,0.81030846,0.030162597,0.15952896
8751,A,B,0.22866838,0.6754872,0.09584439
8752,C,A,0.673405,0.047065817,0.27952918
8753,B,B,0.03373115,0.8891903,0.07707855
8754,A,A,0.9699911,0.0046167662,0.025392197
8755,A,A,0.9165226,0.025160376,0.05831703
8756,A,A,0.9751906,0.0051468187,0.019662589
8757,A,A,0.89848673,0.03289654,0.06861683
8758,A,A,0.62905204,0.113823526,0.25712433
8759,A,A,0.9290357,0.013157836,0.05780647
8760,C,C,0.20559226,0.21626222,0.57814556
8761,C,A,0.4818517,0.075581506,0.44256678
8762,B,B,0.1174023,0.8197092,0.06288848
8763,C,C,0.04789141,0.14435944,0.80774915
8764,B,B,0.0934058,0.8620696,0.044524584
8765,B,B,0.08659349,0.85502917,0.05837739
8766,A,A,0.6514317,0.156824,0.19174439
8767,C,C,0.04891553,0.35210535,0.59897906
8768,C,C,0.05341413,0.068130314,0.8784556
8769,B,B,0.10267655,0.83891296,0.058410414
8770,C,B,0.1211982,0.6243844,0.25441745
8771,C,C,0.33019105,0.07468414,0.59512484
8772,A,A,0.8887805,0.009556565,0.10166299
8773,B,B,0.030391667,0.9413273,0.028281054
8774,B,B,0.08485994,0.85785043,0.057289686
8775,C,A,0.4640588,0.16914517,0.36679605
8776,C,A,0.77236253,0.0141913025,0.21344613
8777,C,A,0.9298844,0.018256087,0.051859427
8778,B,B,0.032952692,0.92455584,0.042491417
8779,B,B,0.2477029,0.54922485,0.2030723
8780,A,A,0.9123854,0.011917568,0.075697005
8781,C,C,0.16120706,0.09078091,0.74801207
8782,B,B,0.102362595,0.814913,0.08272453
8783,B,B,0.279489,0.6498837,0.07062724
8784,C,C,0.037299093,0.13760626,0.8250946
8785,A,A,0.95385826,0.012931746,0.03320998
8786,C,A,0.46718898,0.08527511,0.4475359
8787,C,B,0.14630446,0.5041944,0.34950107
8788,B,B,0.023970373,0.9456944,0.030335193
8789,C,A,0.5485128,0.104047626,0.34743956
8790,A,A,0.983788,0.0022122955,0.013999718
8791,B,B,0.03191436,0.91798604,0.050099555
8792,B,B,0.01001479,0.9793356,0.010649532
